model,split_seed,candidate_seed,layer_rule,layer,nested_model,features,n_candidates,n_images,n_positive,positive_rate,group_folds,oof_auroc,oof_auprc
bbb_vgg19_bn,1001,1,prespecified_prelogit,penultimate,M1_jvp_proxy,"rank,singular_value,jvp_gain",80000,400,9653,0.1206625,5,0.6681495181179172,0.3124625652713271
bbb_vgg19_bn,1001,1,prespecified_prelogit,penultimate,M2_margin,"rank,singular_value,jvp_gain,margin_drop",80000,400,9653,0.1206625,5,0.9882182298784438,0.9488589127363539
bbb_vgg19_bn,1001,1,prespecified_prelogit,penultimate,M3_gradient,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos",80000,400,9653,0.1206625,5,0.988261295318337,0.948983722564263
bbb_vgg19_bn,1001,1,prespecified_prelogit,penultimate,M4_transport,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos,transport_projection_energy",80000,400,9653,0.1206625,5,0.9883484496723646,0.9516336617091824
bbb_vgg19_bn,1001,2,nested_selected_nonlogit,block5,M0_singular,"rank,singular_value",80000,400,9673,0.1209125,5,0.65155955658871,0.2708825173943887
bbb_vgg19_bn,1001,2,nested_selected_nonlogit,block5,M1_jvp_proxy,"rank,singular_value,jvp_gain",80000,400,9673,0.1209125,5,0.6673031608214284,0.3103720145715976
bbb_vgg19_bn,1001,2,nested_selected_nonlogit,block5,M2_margin,"rank,singular_value,jvp_gain,margin_drop",80000,400,9673,0.1209125,5,0.9874142306009348,0.9467979191910738
bbb_vgg19_bn,1001,2,nested_selected_nonlogit,block5,M3_gradient,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos",80000,400,9673,0.1209125,5,0.9874368200589847,0.9468783631534095
bbb_vgg19_bn,1001,2,nested_selected_nonlogit,block5,M4_transport,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos,transport_projection_energy",80000,400,9673,0.1209125,5,0.9876293192267197,0.9490674537826957
bbb_vgg19_bn,1001,2,prespecified_prelogit,penultimate,M0_singular,"rank,singular_value",80000,400,9633,0.1204125,5,0.6530673640670799,0.2729374821799891
bbb_vgg19_bn,1001,2,prespecified_prelogit,penultimate,M1_jvp_proxy,"rank,singular_value,jvp_gain",80000,400,9633,0.1204125,5,0.668871984717469,0.31290210471998403
bbb_vgg19_bn,1001,2,prespecified_prelogit,penultimate,M2_margin,"rank,singular_value,jvp_gain,margin_drop",80000,400,9633,0.1204125,5,0.988322466982441,0.9495328702470163
bbb_vgg19_bn,1001,2,prespecified_prelogit,penultimate,M3_gradient,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos",80000,400,9633,0.1204125,5,0.988371755513995,0.9496442806185347
bbb_vgg19_bn,1001,2,prespecified_prelogit,penultimate,M4_transport,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos,transport_projection_energy",80000,400,9633,0.1204125,5,0.988913022074442,0.9523947185892709
bbb_vgg19_bn,1001,3,nested_selected_nonlogit,block5,M0_singular,"rank,singular_value",80000,400,9751,0.1218875,5,0.6497029993513894,0.2696562291560919
bbb_vgg19_bn,1001,3,nested_selected_nonlogit,block5,M1_jvp_proxy,"rank,singular_value,jvp_gain",80000,400,9751,0.1218875,5,0.6683775210560869,0.3109197158995781
bbb_vgg19_bn,1001,3,nested_selected_nonlogit,block5,M2_margin,"rank,singular_value,jvp_gain,margin_drop",80000,400,9751,0.1218875,5,0.988034838040454,0.9483478417401277
bbb_vgg19_bn,1001,3,nested_selected_nonlogit,block5,M3_gradient,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos",80000,400,9751,0.1218875,5,0.9880548132812866,0.9483869649403976
bbb_vgg19_bn,1001,3,nested_selected_nonlogit,block5,M4_transport,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos,transport_projection_energy",80000,400,9751,0.1218875,5,0.9881482529702982,0.9503925954593204
bbb_vgg19_bn,1001,3,prespecified_prelogit,penultimate,M0_singular,"rank,singular_value",80000,400,9724,0.12155,5,0.6493457166090781,0.2722817784485786
bbb_vgg19_bn,1001,3,prespecified_prelogit,penultimate,M1_jvp_proxy,"rank,singular_value,jvp_gain",80000,400,9724,0.12155,5,0.6660809747517451,0.3127777117481033
bbb_vgg19_bn,1001,3,prespecified_prelogit,penultimate,M2_margin,"rank,singular_value,jvp_gain,margin_drop",80000,400,9724,0.12155,5,0.9883021946447081,0.9497133833747113
bbb_vgg19_bn,1001,3,prespecified_prelogit,penultimate,M3_gradient,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos",80000,400,9724,0.12155,5,0.9883331357031275,0.9497965195891118
bbb_vgg19_bn,1001,3,prespecified_prelogit,penultimate,M4_transport,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos,transport_projection_energy",80000,400,9724,0.12155,5,0.9887397214635114,0.9525154223620421
bbb_vgg19_bn,1001,4,nested_selected_nonlogit,block5,M0_singular,"rank,singular_value",80000,400,9704,0.1213,5,0.6508758781967403,0.27011460456123354
bbb_vgg19_bn,1001,4,nested_selected_nonlogit,block5,M1_jvp_proxy,"rank,singular_value,jvp_gain",80000,400,9704,0.1213,5,0.667676907217259,0.31008759336427516
bbb_vgg19_bn,1001,4,nested_selected_nonlogit,block5,M2_margin,"rank,singular_value,jvp_gain,margin_drop",80000,400,9704,0.1213,5,0.9880048619752387,0.9482339430715395
bbb_vgg19_bn,1001,4,nested_selected_nonlogit,block5,M3_gradient,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos",80000,400,9704,0.1213,5,0.988032509756647,0.948299629372714
bbb_vgg19_bn,1001,4,nested_selected_nonlogit,block5,M4_transport,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos,transport_projection_energy",80000,400,9704,0.1213,5,0.9881084795856993,0.9506533584666752
bbb_vgg19_bn,1001,4,prespecified_prelogit,penultimate,M0_singular,"rank,singular_value",80000,400,9655,0.1206875,5,0.6516100844844778,0.27217241509190115
bbb_vgg19_bn,1001,4,prespecified_prelogit,penultimate,M1_jvp_proxy,"rank,singular_value,jvp_gain",80000,400,9655,0.1206875,5,0.6707115942109538,0.31304936192089794
bbb_vgg19_bn,1001,4,prespecified_prelogit,penultimate,M2_margin,"rank,singular_value,jvp_gain,margin_drop",80000,400,9655,0.1206875,5,0.9884417610490341,0.9497783707128558
bbb_vgg19_bn,1001,4,prespecified_prelogit,penultimate,M3_gradient,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos",80000,400,9655,0.1206875,5,0.9884875441335792,0.9498707933135984
bbb_vgg19_bn,1001,4,prespecified_prelogit,penultimate,M4_transport,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos,transport_projection_energy",80000,400,9655,0.1206875,5,0.9886713876224229,0.9522521382106769
bbb_vgg19_bn,1002,0,nested_selected_nonlogit,block5,M0_singular,"rank,singular_value",80000,400,9755,0.1219375,5,0.6412142585522684,0.2691721150080992
bbb_vgg19_bn,1002,0,nested_selected_nonlogit,block5,M1_jvp_proxy,"rank,singular_value,jvp_gain",80000,400,9755,0.1219375,5,0.6535451416126153,0.3047184462681029
bbb_vgg19_bn,1002,0,nested_selected_nonlogit,block5,M2_margin,"rank,singular_value,jvp_gain,margin_drop",80000,400,9755,0.1219375,5,0.9845849536142429,0.9418153049175766
bbb_vgg19_bn,1002,0,nested_selected_nonlogit,block5,M3_gradient,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos",80000,400,9755,0.1219375,5,0.9846193590792774,0.9419630591123844
bbb_vgg19_bn,1002,0,nested_selected_nonlogit,block5,M4_transport,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos,transport_projection_energy",80000,400,9755,0.1219375,5,0.9845377030141885,0.9428825551369548
bbb_vgg19_bn,1002,0,prespecified_prelogit,penultimate,M0_singular,"rank,singular_value",80000,400,9708,0.12135,5,0.6477373207638577,0.2734059362889944
bbb_vgg19_bn,1002,0,prespecified_prelogit,penultimate,M1_jvp_proxy,"rank,singular_value,jvp_gain",80000,400,9708,0.12135,5,0.6553569340546613,0.3101981011691707
bbb_vgg19_bn,1002,0,prespecified_prelogit,penultimate,M2_margin,"rank,singular_value,jvp_gain,margin_drop",80000,400,9708,0.12135,5,0.9844980940767396,0.9438984560866377
bbb_vgg19_bn,1002,0,prespecified_prelogit,penultimate,M3_gradient,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos",80000,400,9708,0.12135,5,0.9845373455518567,0.9440242319717556
bbb_vgg19_bn,1002,0,prespecified_prelogit,penultimate,M4_transport,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos,transport_projection_energy",80000,400,9708,0.12135,5,0.9846927292241012,0.9454339460702268
bbb_vgg19_bn,1002,1,nested_selected_nonlogit,block5,M0_singular,"rank,singular_value",80000,400,9717,0.1214625,5,0.6439758511931513,0.27012807172362263
bbb_vgg19_bn,1002,1,nested_selected_nonlogit,block5,M1_jvp_proxy,"rank,singular_value,jvp_gain",80000,400,9717,0.1214625,5,0.6522628350241491,0.3055385278691716
bbb_vgg19_bn,1002,1,nested_selected_nonlogit,block5,M2_margin,"rank,singular_value,jvp_gain,margin_drop",80000,400,9717,0.1214625,5,0.9842964588432145,0.9417320836632362
bbb_vgg19_bn,1002,1,nested_selected_nonlogit,block5,M3_gradient,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos",80000,400,9717,0.1214625,5,0.9843123914308765,0.9419038660369048
bbb_vgg19_bn,1002,1,nested_selected_nonlogit,block5,M4_transport,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos,transport_projection_energy",80000,400,9717,0.1214625,5,0.9841103385155653,0.9428428297268341
bbb_vgg19_bn,1002,1,prespecified_prelogit,penultimate,M0_singular,"rank,singular_value",80000,400,9728,0.1216,5,0.6487546007787035,0.27258310797362206
bbb_vgg19_bn,1002,1,prespecified_prelogit,penultimate,M1_jvp_proxy,"rank,singular_value,jvp_gain",80000,400,9728,0.1216,5,0.6591327013716626,0.30877396534328927
bbb_vgg19_bn,1002,1,prespecified_prelogit,penultimate,M2_margin,"rank,singular_value,jvp_gain,margin_drop",80000,400,9728,0.1216,5,0.9843304012116827,0.9440396805466663
bbb_vgg19_bn,1002,1,prespecified_prelogit,penultimate,M3_gradient,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos",80000,400,9728,0.1216,5,0.9843563225751367,0.9441029348654985
bbb_vgg19_bn,1002,1,prespecified_prelogit,penultimate,M4_transport,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos,transport_projection_energy",80000,400,9728,0.1216,5,0.9847687458034309,0.9452616178107812
bbb_vgg19_bn,1002,2,nested_selected_nonlogit,block5,M0_singular,"rank,singular_value",80000,400,9754,0.121925,5,0.6453055328200691,0.2703137879231624
bbb_vgg19_bn,1002,2,nested_selected_nonlogit,block5,M1_jvp_proxy,"rank,singular_value,jvp_gain",80000,400,9754,0.121925,5,0.6549102804134749,0.30638944806663043
bbb_vgg19_bn,1002,2,nested_selected_nonlogit,block5,M2_margin,"rank,singular_value,jvp_gain,margin_drop",80000,400,9754,0.121925,5,0.9844005618241776,0.9421841813102239
bbb_vgg19_bn,1002,2,nested_selected_nonlogit,block5,M3_gradient,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos",80000,400,9754,0.121925,5,0.9844118800264602,0.9423413990455107
bbb_vgg19_bn,1002,2,nested_selected_nonlogit,block5,M4_transport,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos,transport_projection_energy",80000,400,9754,0.121925,5,0.9840738167811224,0.9431531456065684
bbb_vgg19_bn,1002,2,prespecified_prelogit,penultimate,M0_singular,"rank,singular_value",80000,400,9662,0.120775,5,0.6514334290011516,0.2733060713093467
bbb_vgg19_bn,1002,2,prespecified_prelogit,penultimate,M1_jvp_proxy,"rank,singular_value,jvp_gain",80000,400,9662,0.120775,5,0.6621442329278918,0.3103498672342107
bbb_vgg19_bn,1002,2,prespecified_prelogit,penultimate,M2_margin,"rank,singular_value,jvp_gain,margin_drop",80000,400,9662,0.120775,5,0.9840245732115311,0.9424512486927805
bbb_vgg19_bn,1002,2,prespecified_prelogit,penultimate,M3_gradient,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos",80000,400,9662,0.120775,5,0.9840571420940114,0.9425482057841588
bbb_vgg19_bn,1002,2,prespecified_prelogit,penultimate,M4_transport,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos,transport_projection_energy",80000,400,9662,0.120775,5,0.9842570153275748,0.943673952065067
bbb_vgg19_bn,1002,3,nested_selected_nonlogit,block5,M0_singular,"rank,singular_value",80000,400,9795,0.1224375,5,0.6416426021962445,0.2704569893632502
bbb_vgg19_bn,1002,3,nested_selected_nonlogit,block5,M1_jvp_proxy,"rank,singular_value,jvp_gain",80000,400,9795,0.1224375,5,0.6500015251041042,0.30578512838748456
bbb_vgg19_bn,1002,3,nested_selected_nonlogit,block5,M2_margin,"rank,singular_value,jvp_gain,margin_drop",80000,400,9795,0.1224375,5,0.9842808556099419,0.9420821989105451
bbb_vgg19_bn,1002,3,nested_selected_nonlogit,block5,M3_gradient,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos",80000,400,9795,0.1224375,5,0.9843023735745959,0.9421694005002881
bbb_vgg19_bn,1002,3,nested_selected_nonlogit,block5,M4_transport,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos,transport_projection_energy",80000,400,9795,0.1224375,5,0.9840638872835002,0.9430960843338032
bbb_vgg19_bn,1002,3,prespecified_prelogit,penultimate,M0_singular,"rank,singular_value",80000,400,9708,0.12135,5,0.6468127239480933,0.2727133399667356
bbb_vgg19_bn,1002,3,prespecified_prelogit,penultimate,M1_jvp_proxy,"rank,singular_value,jvp_gain",80000,400,9708,0.12135,5,0.6543159705733721,0.30847150457302963
bbb_vgg19_bn,1002,3,prespecified_prelogit,penultimate,M2_margin,"rank,singular_value,jvp_gain,margin_drop",80000,400,9708,0.12135,5,0.9847194879299305,0.9439912538320869
bbb_vgg19_bn,1002,3,prespecified_prelogit,penultimate,M3_gradient,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos",80000,400,9708,0.12135,5,0.9847584096838635,0.9441754967769298
bbb_vgg19_bn,1002,3,prespecified_prelogit,penultimate,M4_transport,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos,transport_projection_energy",80000,400,9708,0.12135,5,0.9848927073200634,0.9452084265010079
bbb_vgg19_bn,1002,4,nested_selected_nonlogit,block5,M0_singular,"rank,singular_value",80000,400,9697,0.1212125,5,0.6465572442492701,0.27124704517924153
bbb_vgg19_bn,1002,4,nested_selected_nonlogit,block5,M1_jvp_proxy,"rank,singular_value,jvp_gain",80000,400,9697,0.1212125,5,0.6559516540515192,0.30716973740738224
bbb_vgg19_bn,1002,4,nested_selected_nonlogit,block5,M2_margin,"rank,singular_value,jvp_gain,margin_drop",80000,400,9697,0.1212125,5,0.984515391706898,0.942394779726272
bbb_vgg19_bn,1002,4,nested_selected_nonlogit,block5,M3_gradient,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos",80000,400,9697,0.1212125,5,0.9845393000624789,0.9425573871211668
bbb_vgg19_bn,1002,4,nested_selected_nonlogit,block5,M4_transport,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos,transport_projection_energy",80000,400,9697,0.1212125,5,0.9845446995751419,0.9437772619889262
bbb_vgg19_bn,1002,4,prespecified_prelogit,penultimate,M0_singular,"rank,singular_value",80000,400,9704,0.1213,5,0.6492000796115374,0.27322526891548915
bbb_vgg19_bn,1002,4,prespecified_prelogit,penultimate,M1_jvp_proxy,"rank,singular_value,jvp_gain",80000,400,9704,0.1213,5,0.6594189576269223,0.30933173516418133
bbb_vgg19_bn,1002,4,prespecified_prelogit,penultimate,M2_margin,"rank,singular_value,jvp_gain,margin_drop",80000,400,9704,0.1213,5,0.9842953242541187,0.9441382044058009
bbb_vgg19_bn,1002,4,prespecified_prelogit,penultimate,M3_gradient,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos",80000,400,9704,0.1213,5,0.9843406279145982,0.9442939434654322
bbb_vgg19_bn,1002,4,prespecified_prelogit,penultimate,M4_transport,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos,transport_projection_energy",80000,400,9704,0.1213,5,0.9846355781408515,0.9453668230270695
bbb_vgg19_bn,1003,0,nested_selected_nonlogit,block5,M0_singular,"rank,singular_value",80000,400,9571,0.1196375,5,0.6535701483161781,0.2760170097456888
bbb_vgg19_bn,1003,0,nested_selected_nonlogit,block5,M1_jvp_proxy,"rank,singular_value,jvp_gain",80000,400,9571,0.1196375,5,0.6775320116408424,0.31655488393572406
bbb_vgg19_bn,1003,0,nested_selected_nonlogit,block5,M2_margin,"rank,singular_value,jvp_gain,margin_drop",80000,400,9571,0.1196375,5,0.9879184209268025,0.9474747808985611
bbb_vgg19_bn,1003,0,nested_selected_nonlogit,block5,M3_gradient,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos",80000,400,9571,0.1196375,5,0.9879355821974952,0.9476124925711877
bbb_vgg19_bn,1003,0,nested_selected_nonlogit,block5,M4_transport,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos,transport_projection_energy",80000,400,9571,0.1196375,5,0.988534477610705,0.9495380917833673
bbb_vgg19_bn,1003,0,prespecified_prelogit,penultimate,M0_singular,"rank,singular_value",80000,400,9559,0.1194875,5,0.6535939307260764,0.27752795966417587
bbb_vgg19_bn,1003,0,prespecified_prelogit,penultimate,M1_jvp_proxy,"rank,singular_value,jvp_gain",80000,400,9559,0.1194875,5,0.6762905041326932,0.3170325789448163
bbb_vgg19_bn,1003,0,prespecified_prelogit,penultimate,M2_margin,"rank,singular_value,jvp_gain,margin_drop",80000,400,9559,0.1194875,5,0.9873454582238039,0.9465586291240009
bbb_vgg19_bn,1003,0,prespecified_prelogit,penultimate,M3_gradient,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos",80000,400,9559,0.1194875,5,0.9873430775738185,0.946685372905228
bbb_vgg19_bn,1003,0,prespecified_prelogit,penultimate,M4_transport,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos,transport_projection_energy",80000,400,9559,0.1194875,5,0.9877034557053316,0.9489303430220493
bbb_vgg19_bn,1003,1,nested_selected_nonlogit,block5,M0_singular,"rank,singular_value",80000,400,9608,0.1201,5,0.6533507043558333,0.2754369974972151
bbb_vgg19_bn,1003,1,nested_selected_nonlogit,block5,M1_jvp_proxy,"rank,singular_value,jvp_gain",80000,400,9608,0.1201,5,0.6862485804485958,0.3182382354982584
bbb_vgg19_bn,1003,1,nested_selected_nonlogit,block5,M2_margin,"rank,singular_value,jvp_gain,margin_drop",80000,400,9608,0.1201,5,0.9886749745022496,0.9489271632904153
bbb_vgg19_bn,1003,1,nested_selected_nonlogit,block5,M3_gradient,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos",80000,400,9608,0.1201,5,0.9886961654558429,0.9490375723990794
bbb_vgg19_bn,1003,1,nested_selected_nonlogit,block5,M4_transport,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos,transport_projection_energy",80000,400,9608,0.1201,5,0.98910269997234,0.950904211191899
bbb_vgg19_bn,1003,1,prespecified_prelogit,penultimate,M0_singular,"rank,singular_value",80000,400,9495,0.1186875,5,0.6581664796273958,0.27904338003017637
bbb_vgg19_bn,1003,1,prespecified_prelogit,penultimate,M1_jvp_proxy,"rank,singular_value,jvp_gain",80000,400,9495,0.1186875,5,0.6754760755355584,0.3189180956908139
bbb_vgg19_bn,1003,1,prespecified_prelogit,penultimate,M2_margin,"rank,singular_value,jvp_gain,margin_drop",80000,400,9495,0.1186875,5,0.9880662619059914,0.9488924034901404
bbb_vgg19_bn,1003,1,prespecified_prelogit,penultimate,M3_gradient,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos",80000,400,9495,0.1186875,5,0.9880568690503652,0.9490291513089212
bbb_vgg19_bn,1003,1,prespecified_prelogit,penultimate,M4_transport,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos,transport_projection_energy",80000,400,9495,0.1186875,5,0.988795486888224,0.9514673275034111
bbb_vgg19_bn,1003,2,nested_selected_nonlogit,block5,M0_singular,"rank,singular_value",80000,400,9634,0.120425,5,0.6504924331372387,0.2755226319431059
bbb_vgg19_bn,1003,2,nested_selected_nonlogit,block5,M1_jvp_proxy,"rank,singular_value,jvp_gain",80000,400,9634,0.120425,5,0.672605279205919,0.31519163758639185
bbb_vgg19_bn,1003,2,nested_selected_nonlogit,block5,M2_margin,"rank,singular_value,jvp_gain,margin_drop",80000,400,9634,0.120425,5,0.9881170612486825,0.9485621092387623
bbb_vgg19_bn,1003,2,nested_selected_nonlogit,block5,M3_gradient,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos",80000,400,9634,0.120425,5,0.9881300630504484,0.948640207739708
bbb_vgg19_bn,1003,2,nested_selected_nonlogit,block5,M4_transport,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos,transport_projection_energy",80000,400,9634,0.120425,5,0.9884436610805613,0.9504781374595774
bbb_vgg19_bn,1003,2,prespecified_prelogit,penultimate,M0_singular,"rank,singular_value",80000,400,9512,0.1189,5,0.6562963845512324,0.27892862163050175
bbb_vgg19_bn,1003,2,prespecified_prelogit,penultimate,M1_jvp_proxy,"rank,singular_value,jvp_gain",80000,400,9512,0.1189,5,0.6723459225121821,0.3177020597779698
bbb_vgg19_bn,1003,2,prespecified_prelogit,penultimate,M2_margin,"rank,singular_value,jvp_gain,margin_drop",80000,400,9512,0.1189,5,0.9881264035279128,0.9486698630142301
bbb_vgg19_bn,1003,2,prespecified_prelogit,penultimate,M3_gradient,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos",80000,400,9512,0.1189,5,0.9881346408872844,0.9488401954733139
bbb_vgg19_bn,1003,2,prespecified_prelogit,penultimate,M4_transport,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos,transport_projection_energy",80000,400,9512,0.1189,5,0.9882224120916405,0.9506221018667087
bbb_vgg19_bn,1003,3,nested_selected_nonlogit,block5,M0_singular,"rank,singular_value",80000,400,9620,0.12025,5,0.6507963452336853,0.2751447167328509
bbb_vgg19_bn,1003,3,nested_selected_nonlogit,block5,M1_jvp_proxy,"rank,singular_value,jvp_gain",80000,400,9620,0.12025,5,0.673693720279398,0.3155615820308812
bbb_vgg19_bn,1003,3,nested_selected_nonlogit,block5,M2_margin,"rank,singular_value,jvp_gain,margin_drop",80000,400,9620,0.12025,5,0.9879831951762899,0.9481035253757781
bbb_vgg19_bn,1003,3,nested_selected_nonlogit,block5,M3_gradient,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos",80000,400,9620,0.12025,5,0.9880012823171392,0.9481978850437132
bbb_vgg19_bn,1003,3,nested_selected_nonlogit,block5,M4_transport,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos,transport_projection_energy",80000,400,9620,0.12025,5,0.9882065003228686,0.9498714156010566
bbb_vgg19_bn,1003,3,prespecified_prelogit,penultimate,M0_singular,"rank,singular_value",80000,400,9515,0.1189375,5,0.6562505426052829,0.2799107946598014
bbb_vgg19_bn,1003,3,prespecified_prelogit,penultimate,M1_jvp_proxy,"rank,singular_value,jvp_gain",80000,400,9515,0.1189375,5,0.6752179529631626,0.31963690181427074
bbb_vgg19_bn,1003,3,prespecified_prelogit,penultimate,M2_margin,"rank,singular_value,jvp_gain,margin_drop",80000,400,9515,0.1189375,5,0.9882584559476827,0.9490779168975676
bbb_vgg19_bn,1003,3,prespecified_prelogit,penultimate,M3_gradient,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos",80000,400,9515,0.1189375,5,0.9882594952150275,0.9491898096631786
bbb_vgg19_bn,1003,3,prespecified_prelogit,penultimate,M4_transport,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos,transport_projection_energy",80000,400,9515,0.1189375,5,0.989090554219133,0.9522183736565943
bbb_vgg19_bn,1003,4,nested_selected_nonlogit,block5,M0_singular,"rank,singular_value",80000,400,9597,0.1199625,5,0.6528848286113609,0.2751743776495999
bbb_vgg19_bn,1003,4,nested_selected_nonlogit,block5,M1_jvp_proxy,"rank,singular_value,jvp_gain",80000,400,9597,0.1199625,5,0.6704048123393318,0.3144962879197678
bbb_vgg19_bn,1003,4,nested_selected_nonlogit,block5,M2_margin,"rank,singular_value,jvp_gain,margin_drop",80000,400,9597,0.1199625,5,0.9881945572635472,0.9476003541718494
bbb_vgg19_bn,1003,4,nested_selected_nonlogit,block5,M3_gradient,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos",80000,400,9597,0.1199625,5,0.9882220341989764,0.9477314659390308
bbb_vgg19_bn,1003,4,nested_selected_nonlogit,block5,M4_transport,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos,transport_projection_energy",80000,400,9597,0.1199625,5,0.9884501053433737,0.9495193997478978
bbb_vgg19_bn,1003,4,prespecified_prelogit,penultimate,M0_singular,"rank,singular_value",80000,400,9505,0.1188125,5,0.657178379281491,0.27943625867279454
bbb_vgg19_bn,1003,4,prespecified_prelogit,penultimate,M1_jvp_proxy,"rank,singular_value,jvp_gain",80000,400,9505,0.1188125,5,0.6754957360028555,0.31873834499007564
bbb_vgg19_bn,1003,4,prespecified_prelogit,penultimate,M2_margin,"rank,singular_value,jvp_gain,margin_drop",80000,400,9505,0.1188125,5,0.9885491694170317,0.9499409174787676
bbb_vgg19_bn,1003,4,prespecified_prelogit,penultimate,M3_gradient,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos",80000,400,9505,0.1188125,5,0.9885535183139263,0.9500128300979245
bbb_vgg19_bn,1003,4,prespecified_prelogit,penultimate,M4_transport,"rank,singular_value,jvp_gain,margin_drop,ce_grad_cos,dlr_grad_cos,transport_projection_energy",80000,400,9505,0.1188125,5,0.9888207620576207,0.9522246695995409
